id,text,label
3529,eh ng3y3l beneran,toxic
3530,dasar anak pembohong abis,toxic
3531,kotor,toxic
3532,dasar busuk,toxic
3533,tuk4ngfitn4h,toxic
3534,woi kampret cuk,toxic
3535,si paling cacat,toxic
3536,sombong bro,toxic
3537,ngeyel,toxic
3538,setan sekali,toxic
3539,brengos sekali,toxic
3540,egois beneran,toxic
3541,kamu bang5at cuk,toxic
3542,nyebelin,toxic
3543,brengseklu,toxic
3544,pengac4u,toxic
3545,bego,toxic
3546,p3marah,toxic
3547,idiot banget,toxic
3548,oi br3ngs3klu amat,toxic
3549,dasar anak pemarah cuk,toxic
3550,gila,toxic
3551,brengsek lu,toxic
3552,si paling arogan,toxic
3553,kot0r,toxic
3554,brengsek,toxic
3555,si kurangajar,toxic
3556,ngawur,toxic
3557,taiayam sekali,toxic
3558,dasar manusia jahil,toxic
3559,hei 4mp4s nih,toxic
3560,oi kasar,toxic
3561,nih pemalas,toxic
3562,jul1d,toxic
3563,kamu ngeyel,toxic
3564,alay ya,toxic
3565,si paling br3ngs3k sih,toxic
3566,j4h4t,toxic
3567,nakal,toxic
3568,t0lol,toxic
3569,nih k3p4rat cuk,toxic
3570,norak,toxic
3571,l05er,toxic
3572,dasar anak u53le55 lu,toxic
3573,bego nih,toxic
3574,dasar lu tai,toxic
3575,1di0tan,toxic
3576,dungu,toxic
3577,b0d0h,toxic
3578,nih 3goi5 beneran,toxic
3579,dungu,toxic
3580,julid,toxic
3581,kau pengkh14n4t ya,toxic
3582,taikucing,toxic
3583,nih goblokan,toxic
3584,pengkhianat,toxic
3585,nih c4cat beneran,toxic
3586,nih c3r3wet ya,toxic
3587,p3mal4s,toxic
3588,setan amat,toxic
3589,kampungan,toxic
3590,tai kau,toxic
3591,id10t,toxic
3592,eh b0doh sekali,toxic
3593,dasar sampah,toxic
3594,dasar lu bodoh,toxic
3595,hei id1ot banget,toxic
3596,arogan,toxic
3597,pemalas sih,toxic
3598,nih bajingan,toxic
3599,ngeyel lu,toxic
3600,br3ng53k,toxic
3601,nih arog4n nih,toxic
3602,j3lek,toxic
3603,eh bego,toxic
3604,ng3yel,toxic
3605,goblok4n,toxic
3606,kau p3ngkh14n4t cuk,toxic
3607,dasar lu p3nipu bro,toxic
3608,julid,toxic
3609,s14l4n,toxic
3610,oi jahat,toxic
3611,si u53les5 parah,toxic
3612,idiot,toxic
3613,dasar lu ng4wur bro,toxic
3614,parasit,toxic
3615,ru5ak,toxic
3616,jahil,toxic
3617,t4i,toxic
3618,pembohong,toxic
3619,kau brengsek,toxic
3620,pengkhianat,toxic
3621,pem4l45,toxic
3622,lebay cuk,toxic
3623,kau goblok,toxic
3624,5tress,toxic
3625,dasar manusia cacat,toxic
3626,anjing,toxic
3627,cac4t,toxic
3628,eh norak,toxic
3629,wahai b4cot lu,toxic
3630,brengos,toxic
3631,songong cuk,toxic
3632,muka dua,toxic
3633,pecundang cuk,toxic
3634,br3ngo5,toxic
3635,hei lemot,toxic
3636,busuk,toxic
3637,nih b3g0k4n bang,toxic
3638,keparat,toxic
3639,arogan bang,toxic
3640,si ngeyel,toxic
3641,dasar lu bajingan,toxic
3642,si paling res3 sekali,toxic
3643,eh peng4c4u ya,toxic
3644,idiotan bro,toxic
3645,nyebel1n,toxic
3646,b1ad4b,toxic
3647,keras kepala,toxic
3648,gila lu,toxic
3649,bacot,toxic
3650,taikucing sekali,toxic
3651,kampret parah,toxic
3652,dasar lu pengkhian4t beneran,toxic
3653,lemot,toxic
3654,g0bl0k,toxic
3655,hei b4ngsat bang,toxic
3656,penipu,toxic
3657,eh ker45 k3p4la sekali,toxic
3658,pengkhianat,toxic
3659,ber1s1k,toxic
3660,kotor,toxic
3661,ng4wur,toxic
3662,wahai soktau,toxic
3663,nyeb3l1n,toxic
3664,wahai tol0l parah,toxic
3665,us3l3s5,toxic
3666,si paling bacot,toxic
3667,si paling busuk,toxic
3668,kotor,toxic
3669,munafik,toxic
3670,oi pengacau,toxic
3671,bego,toxic
3672,woi p4ras1t bro,toxic
3673,pemalas,toxic
3674,idiot,toxic
3675,si paling keparat,toxic
3676,pecundang,toxic
3677,1d1otan,toxic
3678,si biadab,toxic
3679,sialan parah,toxic
3680,dasar lu rusak,toxic
3681,l05er,toxic
3682,ny3belin,toxic
3683,dasar anak pengkhianat sekali,toxic
3684,4l4y,toxic
3685,julid beneran,toxic
3686,wahai br3ng05 woy,toxic
3687,song0ng,toxic
3688,cupu,toxic
3689,jelek,toxic
3690,50ktau,toxic
3691,br3ng53klu,toxic
3692,nih k454r sih,toxic
3693,kau leb4y abis,toxic
3694,kau stress,toxic
3695,taiayam,toxic
3696,wahai leb4y bro,toxic
3697,dasar lu lemot,toxic
3698,taiayam,toxic
3699,pengacau cuk,toxic
3700,dasar anak t4iayam parah,toxic
3701,oi nak4l woy,toxic
3702,eh rusak,toxic
3703,hei ed4n woy,toxic
3704,kurangajar,toxic
3705,eh alay,toxic
3706,ampas,toxic
3707,ngawur,toxic
3708,al4y,toxic
3709,nakal,toxic
3710,rese,toxic
3711,otakud4ng,toxic
3712,garing ya,toxic
3713,si payah,toxic
3714,cacat,toxic
3715,kasar nih,toxic
3716,dasar anak tolol sekali,toxic
3717,julid sih,toxic
3718,kampret,toxic
3719,berandal beneran,toxic
3720,begokan nih,toxic
3721,bajingan,toxic
3722,si 0t4kudang bang,toxic
3723,bacot banget,toxic
3724,egois abis,toxic
3725,soktau woy,toxic
3726,pem4las,toxic
3727,54mp4h,toxic
3728,wahai payah,toxic
3729,muka dua ya,toxic
3730,jorok,toxic
3731,sombong amat,toxic
3732,kampret,toxic
3733,si paling keras kepala,toxic
3734,nakal,toxic
3735,garing bang,toxic
3736,si paling berandal,toxic
3737,malas,toxic
3738,loser,toxic
3739,kau j4hil kau,toxic
3740,hei sialan,toxic
3741,dasar tuk4ngfitnah parah,toxic
3742,p3ngkhi4nat,toxic
3743,breng53k,toxic
3744,si tololan,toxic
3745,oi ngehe,toxic
3746,jorok,toxic
3747,dasar anak biadab,toxic
3748,oi 50kt4u ya,toxic
3749,stress parah,toxic
3750,pembohong amat,toxic
3751,b3r4nd4l,toxic
3752,taikucing bro,toxic
3753,pengkhianat,toxic
3754,munafik lu,toxic
3755,tololan,toxic
3756,si breng5ek ya,toxic
3757,oi egois,toxic
3758,dasar lu ed4n kau,toxic
3759,oi gila beneran,toxic
3760,n0r4k,toxic
3761,dasar lu keparat,toxic
3762,set4n,toxic
3763,nih busuk abis,toxic
3764,dasar p3mbohong nih,toxic
3765,bego,toxic
3766,dasar berandal,toxic
3767,kamu p3ngkhianat nih,toxic
3768,si paling bang5at amat,toxic
3769,dasar anak goblok,toxic
3770,brengos lu,toxic
3771,rese,toxic
3772,gila,toxic
3773,nih l3mot lu,toxic
3774,kur4ng4jar,toxic
3775,eh l3mot parah,toxic
3776,dasar b3g0k4n sih,toxic
3777,ru54k,toxic
3778,kau begokan,toxic
3779,hei brengos,toxic
3780,busuk,toxic
3781,gila,toxic
3782,kamu useless,toxic
3783,oi nyeb3l1n nih,toxic
3784,dasar manusia pecund4ng abis,toxic
3785,sombong,toxic
3786,baj1ng4n,toxic
3787,si idiot,toxic
3788,dasar lu p3m4l4s beneran,toxic
3789,s0ng0ng,toxic
3790,nak4l,toxic
3791,kamu muka dua,toxic
3792,ny3b3lin,toxic
3793,pengkhianat,toxic
3794,berisik,toxic
3795,p4ra51t,toxic
3796,kamu taikucing,toxic
3797,kamu setan,toxic
3798,dasar lu norak,toxic
3799,brengsek kau,toxic
3800,dasar ngey3l bro,toxic
3801,si paling us3l355 bang,toxic
3802,kampret bang,toxic
3803,l3mot,toxic
3804,nih ngawur,toxic
3805,c3r3wet,toxic
3806,pembohong nih,toxic
3807,parasit cuk,toxic
3808,dasar manusia c4cat ya,toxic
3809,lemot nih,toxic
3810,wahai taikuc1ng amat,toxic
3811,taikucing parah,toxic
3812,kau stress,toxic
3813,muka dua abis,toxic
3814,bacot kau,toxic
3815,pemarah,toxic
3816,dasar dungu,toxic
3817,b3rand4l,toxic
3818,idiotan,toxic
3819,3go1s,toxic
3820,jahil kau,toxic
3821,begokan nih,toxic
3822,idiot,toxic
3823,rese,toxic
3824,si b4j1ngan bang,toxic
3825,beg0,toxic
3826,alay,toxic
3827,goblokan,toxic
3828,oi payah,toxic
3829,pemarah,toxic
3830,woi berandal parah,toxic
3831,dasar t414yam beneran,toxic
3832,br3ng0s,toxic
3833,sampah parah,toxic
3834,pembohong cuk,toxic
3835,dasar anak loser,toxic
3836,norak cuk,toxic
3837,br3ng5ek,toxic
3838,p3mal45,toxic
3839,woi j4h4t cuk,toxic
3840,malesin nih,toxic
3841,ngehe,toxic
3842,oi cerewet,toxic
3843,wahai k3ra5 kepal4 parah,toxic
3844,hei edan,toxic
3845,oi ngeh3 kau,toxic
3846,edan,toxic
3847,si paling b4jingan kau,toxic
3848,cupu,toxic
3849,nyeb3l1n,toxic
3850,p4yah,toxic
3851,cerewet,toxic
3852,jul1d,toxic
3853,n0rak,toxic
3854,woi goblok,toxic
3855,stress sih,toxic
3856,brengseklu,toxic
3857,hei bego,toxic
3858,dasar manusia p3mboh0ng amat,toxic
3859,b3gokan,toxic
3860,edan,toxic
3861,hei berandal amat,toxic
3862,s0ktau,toxic
3863,51nting,toxic
3864,bego,toxic
3865,wahai pengkhianat,toxic
3866,c4cat,toxic
3867,goblok,toxic
3868,kau nakal bro,toxic
3869,bajingan bro,toxic
3870,eh pemal4s ya,toxic
3871,dasar 5okt4u bro,toxic
3872,5i4l4n,toxic
3873,1d1ot4n,toxic
3874,jahat,toxic
3875,si paling rese,toxic
3876,tai,toxic
3877,si paling p3ngkhi4nat cuk,toxic
3878,keparat bang,toxic
3879,4nj1ng,toxic
3880,dasar manusia kurangajar,toxic
3881,c4cat,toxic
3882,tolol,toxic
3883,brengs3k,toxic
3884,kau t41 abis,toxic
3885,nih tukangfitnah,toxic
3886,eg01s,toxic
3887,bajingan,toxic
3888,b4jing4n,toxic
3889,nyebelin bang,toxic
3890,kamu l0ser amat,toxic
3891,dungu,toxic
3892,stress bang,toxic
3893,0t4kud4ng,toxic
3894,keparat,toxic
3895,kau l3b4y cuk,toxic
3896,sampah,toxic
3897,tukangfitnah,toxic
3898,s3t4n,toxic
3899,samp4h,toxic
3900,loser,toxic
3901,si g0blokan bro,toxic
3902,kau ngawur,toxic
3903,dasar c3r3wet nih,toxic
3904,arogan ya,toxic
3905,anjing,toxic
3906,dasar lu tai,toxic
3907,kamu busuk,toxic
3908,pembohong abis,toxic
3909,pecundang,toxic
3910,useless,toxic
3911,dasar brengos,toxic
3912,woi b3r4ndal amat,toxic
3913,oi muka du4 banget,toxic
3914,4nj1ng,toxic
3915,arogan,toxic
3916,otakudang,toxic
3917,dungu ya,toxic
3918,tai bro,toxic
3919,si tololan,toxic
3920,goblok bro,toxic
3921,kau lebay,toxic
3922,brengsek woy,toxic
3923,brengsek,toxic
3924,si paling malas,toxic
3925,jahil,toxic
3926,dasar lu ngawur abis,toxic
3927,sombong,toxic
3928,rese,toxic
3929,wahai pengacau,toxic
3930,dasar pembohong,toxic
3931,gar1ng,toxic
3932,dasar anak kep4r4t abis,toxic
3933,ampas lu,toxic
3934,kampret,toxic
3935,dasar cerewet,toxic
3936,pengkhianat banget,toxic
3937,br3ng53k,toxic
3938,bajingan,toxic
3939,dasar julid,toxic
3940,tol0l,toxic
3941,cerewet,toxic
3942,kamu penipu,toxic
3943,kampret beneran,toxic
3944,hei brengsek lu,toxic
3945,lebay beneran,toxic
3946,4mp45,toxic
3947,anjing sih,toxic
3948,dasar manusia lemot,toxic
3949,dungu,toxic
3950,dasar beg0 bro,toxic
3951,payah,toxic
3952,soktau,toxic
3953,busuk,toxic
3954,si paling ngey3l parah,toxic
3955,woi malesin,toxic
3956,3g0is,toxic
3957,nih bego woy,toxic
3958,berandal cuk,toxic
3959,l3m0t,toxic
3960,kurangajar,toxic
3961,si paling anjing bro,toxic
3962,woi kur4ngajar beneran,toxic
3963,dasar m4l35in bro,toxic
3964,dasar lu ngawur,toxic
3965,hei b1adab parah,toxic
3966,5tr3s5,toxic
3967,kasar sih,toxic
3968,pengacau,toxic
3969,pecundang,toxic
3970,dasar anak t0lol kau,toxic
3971,berisik nih,toxic
3972,kamu k4mpret cuk,toxic
3973,si paling 4l4y lu,toxic
3974,kamu p4y4h sekali,toxic
3975,muka dua,toxic
3976,nih b14d4b kau,toxic
3977,nakal,toxic
3978,biadab,toxic
3979,begokan cuk,toxic
3980,ngawur woy,toxic
3981,taikucing amat,toxic
3982,l3bay,toxic
3983,berandal cuk,toxic
3984,setan,toxic
3985,wahai br3ng5ek parah,toxic
3986,ker4s kep4la,toxic
3987,dasar manusia anjing,toxic
3988,keras kepala sekali,toxic
3989,si b4jingan sekali,toxic
3990,jahil,toxic
3991,kasar,toxic
3992,egois,toxic
3993,oi garing,toxic
3994,kau ampas,toxic
3995,garing,toxic
3996,kau tai,toxic
3997,eh pembohong,toxic
3998,hei pem4l45 lu,toxic
3999,dasar anak otakud4ng kau,toxic
4000,ngawur lu,toxic
4001,egois,toxic
4002,bajingan woy,toxic
4003,tukangf1tnah,toxic
4004,si tuk4ngf1tnah nih,toxic
4005,anjing,toxic
4006,pengkhianat,toxic
4007,bangsat,toxic
4008,si paling goblok4n bang,toxic
4009,dasar lu loser,toxic
4010,lebay,toxic
4011,rese,toxic
4012,bodoh ya,toxic
4013,wahai jahil,toxic
4014,dasar manusia kampungan,toxic
4015,n4k4l,toxic
4016,dasar somb0ng abis,toxic
4017,sinting,toxic
4018,taikucing,toxic
4019,cupu,toxic
4020,soktau,toxic
4021,lebay woy,toxic
4022,l0s3r,toxic
4023,edan abis,toxic
4024,dasar pemarah,toxic
4025,oi lebay lu,toxic
4026,eg0i5,toxic
4027,kamu tuk4ngfitn4h bang,toxic
4028,woi b3ri51k bro,toxic
4029,idiotan woy,toxic
4030,tololan,toxic
4031,eh kurangajar bang,toxic
4032,k3ras kepala,toxic
4033,sinting amat,toxic
4034,nih k454r sih,toxic
4035,kau k0t0r bang,toxic
4036,bangsat,toxic
4037,jahat,toxic
4038,dasar manusia setan,toxic
4039,nih berisik,toxic
4040,kamu berandal,toxic
4041,hei tololan,toxic
4042,k3parat,toxic
4043,biadab banget,toxic
4044,kau l3bay cuk,toxic
4045,nih amp45 nih,toxic
4046,brengseklu bang,toxic
4047,pengacau,toxic
4048,taikucing,toxic
4049,anjing,toxic
4050,rese banget,toxic
4051,re53,toxic
4052,kampungan,toxic
4053,c4cat,toxic
4054,pecund4ng,toxic
4055,malas abis,toxic
4056,bangsat,toxic
4057,muk4 du4,toxic
4058,dasar anak idi0t sih,toxic
4059,biadab lu,toxic
4060,cupu,toxic
4061,keras kepala,toxic
4062,si paling cacat,toxic
4063,t0lolan,toxic
4064,julid,toxic
4065,goblok,toxic
4066,si goblok,toxic
4067,hei kasar,toxic
4068,cupu,toxic
4069,parasit nih,toxic
4070,dasar cerewet,toxic
4071,jelek,toxic
4072,rese parah,toxic
4073,brengsek kau,toxic
4074,ampas bang,toxic
4075,bajingan abis,toxic
4076,lebay,toxic
4077,begokan,toxic
4078,nor4k,toxic
4079,gila beneran,toxic
4080,kurangajar nih,toxic
4081,kampungan bang,toxic
4082,wahai g0blok parah,toxic
4083,dasar anak loser,toxic
4084,goblok,toxic
4085,pemalas,toxic
4086,egois sih,toxic
4087,edan,toxic
4088,br3ng53k,toxic
4089,garing,toxic
4090,si paling g0blokan sih,toxic
4091,busuk,toxic
4092,kau pem4r4h bang,toxic
4093,mun4f1k,toxic
4094,dasar rus4k parah,toxic
4095,eh lebay,toxic
4096,munaf1k,toxic
4097,bodoh parah,toxic
4098,dasar lu l3bay kau,toxic
4099,oi b4j1ng4n woy,toxic
4100,nih str35s parah,toxic
4101,kepar4t,toxic
4102,jorok,toxic
4103,si paling berandal,toxic
4104,jahil woy,toxic
4105,beri51k,toxic
4106,songong ya,toxic
4107,b3r1sik,toxic
4108,eh peng4cau beneran,toxic
4109,jul1d,toxic
4110,dasar anak egois,toxic
4111,oi idiot,toxic
4112,malas,toxic
4113,kamu t0l0l sekali,toxic
4114,breng05,toxic
4115,rusak,toxic
4116,dasar lu bego,toxic
4117,pembohong,toxic
4118,cupu sih,toxic
4119,s4mp4h,toxic
4120,eh ru5ak abis,toxic
4121,n0rak,toxic
4122,pembohong,toxic
4123,kau rusak,toxic
4124,dasar dungu beneran,toxic
4125,cupu sih,toxic
4126,si penipu,toxic
4127,514l4n,toxic
4128,1d10tan,toxic
4129,oi jah4t lu,toxic
4130,4lay,toxic
4131,otakudang cuk,toxic
4132,pecundang beneran,toxic
4133,hei brengseklu,toxic
4134,sampah amat,toxic
4135,kau pecundang bro,toxic
4136,malas parah,toxic
4137,dasar nakal,toxic
4138,oi j4hil nih,toxic
4139,tukangfitn4h,toxic
4140,p3mal45,toxic
4141,kau t41 sih,toxic
4142,si g4ring amat,toxic
4143,brengseklu,toxic
4144,p4y4h,toxic
4145,muk4 du4,toxic
4146,keparat,toxic
4147,wahai mun4fik nih,toxic
4148,si paling bodoh kau,toxic
4149,50ngong,toxic
4150,kau pemalas cuk,toxic
4151,dasar manusia pemarah,toxic
4152,dasar lu idiot,toxic
4153,5tr35s,toxic
4154,ngehe amat,toxic
4155,stress,toxic
4156,dasar manusia ar0g4n kau,toxic
4157,brengseklu lu,toxic
4158,nih pecund4ng nih,toxic
4159,ngawur,toxic
4160,nih mala5 amat,toxic
4161,norak beneran,toxic
4162,cupu,toxic
4163,si idiot,toxic
4164,tai,toxic
4165,dasar anak brengs3k sekali,toxic
4166,kamu brengsek,toxic
4167,munafik kau,toxic
4168,j0r0k,toxic
4169,tololan,toxic
4170,nyebelin cuk,toxic
4171,brengsek bro,toxic
4172,rese,toxic
4173,pemalas lu,toxic
4174,stress,toxic
4175,eh rese,toxic
4176,munafik,toxic
4177,nih jahat,toxic
4178,nih dungu sih,toxic
4179,bu5uk,toxic
4180,pemalas bro,toxic
4181,setan,toxic
4182,dasar anak tai bang,toxic
4183,eg0is,toxic
4184,pecundang,toxic
4185,goblokan amat,toxic
4186,dasar lu cerewet,toxic
4187,kau bangs4t bro,toxic
4188,bego,toxic
4189,si keparat,toxic
4190,woi m4la5 abis,toxic
4191,pengkhianat ya,toxic
4192,k3ra5 k3pala,toxic
4193,53tan,toxic
4194,gobl0k,toxic
4195,si bodoh,toxic
4196,pengkh14nat,toxic
4197,sombong,toxic
4198,taiayam,toxic
4199,nih kampret,toxic
4200,bajingan,toxic
4201,wahai b3r4nd4l banget,toxic
4202,nih s3t4n amat,toxic
4203,goblok lu,toxic
4204,hei munafik,toxic
4205,nak4l,toxic
4206,dasar lu kampung4n sekali,toxic
4207,ta1kucing,toxic
4208,tukangfitnah sih,toxic
4209,brengsek,toxic
4210,wahai l0s3r abis,toxic
4211,pemarah sekali,toxic
4212,berandal sekali,toxic
4213,ng3y3l,toxic
4214,parasit parah,toxic
4215,munaf1k,toxic
4216,goblokan abis,toxic
4217,dasar kasar,toxic
4218,dasar bajingan,toxic
4219,tolol,toxic
4220,si sampah,toxic
4221,berisik nih,toxic
4222,idiot,toxic
4223,woi songong,toxic
4224,pemarah,toxic
4225,dungu banget,toxic
4226,brengsek,toxic
4227,lebay sekali,toxic
4228,kamu arogan beneran,toxic
4229,malas parah,toxic
4230,oi 51al4n nih,toxic
4231,id10t,toxic
4232,egois,toxic
4233,goblokan,toxic
4234,ngawur,toxic
4235,wahai b1ad4b beneran,toxic
4236,rusak amat,toxic
4237,egois amat,toxic
4238,oi par45it banget,toxic
4239,si kotor nih,toxic
4240,goblok,toxic
4241,begokan lu,toxic
4242,woi arogan,toxic
4243,taiayam,toxic
4244,garing,toxic
4245,hei goblokan,toxic
4246,ngehe bang,toxic
4247,jahat cuk,toxic
4248,dasar bajingan,toxic
4249,4mpa5,toxic
4250,si paling malesin,toxic
4251,garing,toxic
4252,muka dua sih,toxic
4253,cupu,toxic
4254,wahai ta1 abis,toxic
4255,hei brengsek,toxic
4256,pecundang,toxic
4257,bodoh,toxic
4258,3g0is,toxic
4259,anjing,toxic
4260,bajingan,toxic
4261,stress beneran,toxic
4262,dasar cacat bro,toxic
4263,brengsek,toxic
4264,bego,toxic
4265,wahai penipu,toxic
4266,busuk sekali,toxic
4267,dasar anak jahat,toxic
4268,anjing,toxic
4269,dasar lu malas,toxic
4270,tololan,toxic
4271,3g01s,toxic
4272,jelek,toxic
4273,dasar anak soktau,toxic
4274,bego,toxic
4275,ngawur,toxic
4276,si norak,toxic
4277,tolol,toxic
4278,rese,toxic
4279,dasar rusak,toxic
4280,parasit beneran,toxic
4281,eh ber1sik bang,toxic
4282,begokan,toxic
4283,ber4ndal,toxic
4284,taiayam bang,toxic
4285,taiayam,toxic
4286,kamu kasar,toxic
4287,wahai 5inting bang,toxic
4288,busuk,toxic
4289,nih keparat,toxic
4290,si j4hil abis,toxic
4291,hei c3rew3t bro,toxic
4292,p3ngkh1anat,toxic
4293,ngawur ya,toxic
4294,kamu tukangfitnah,toxic
4295,nih p4yah cuk,toxic
4296,eh pecund4ng woy,toxic
4297,p3nipu,toxic
4298,sinting,toxic
4299,ngawur sih,toxic
4300,jorok banget,toxic
4301,t41kuc1ng,toxic
4302,setan abis,toxic
4303,pay4h,toxic
4304,setan,toxic
4305,idiot,toxic
4306,brengseklu,toxic
4307,tololan,toxic
4308,kera5 kep4la,toxic
4309,pengacau nih,toxic
4310,berisik parah,toxic
4311,cerew3t,toxic
4312,5et4n,toxic
4313,bangsat lu,toxic
4314,nyebelin banget,toxic
4315,keparat,toxic
4316,kamu k3parat woy,toxic
4317,goblokan bro,toxic
4318,otakudang,toxic
4319,woi jahil lu,toxic
4320,kau tololan,toxic
4321,woi pemal4s nih,toxic
4322,rusak parah,toxic
4323,kurangajar,toxic
4324,dasar manusia p3m4la5 sekali,toxic
4325,pemalas,toxic
4326,l3m0t,toxic
4327,si rese,toxic
4328,sialan,toxic
4329,nakal,toxic
4330,dasar anak taiayam,toxic
4331,berandal,toxic
4332,goblokan,toxic
4333,eh pay4h cuk,toxic
4334,ngawur,toxic
4335,oi ngeyel,toxic
4336,ngawur,toxic
4337,jahat bang,toxic
4338,si paling j4hil nih,toxic
4339,berisik,toxic
4340,brengos kau,toxic
4341,pemalas woy,toxic
4342,bego,toxic
4343,cacat,toxic
4344,eh t0lol4n abis,toxic
4345,nih s14lan sekali,toxic
4346,nak4l,toxic
4347,cupu kau,toxic
4348,pen1pu,toxic
4349,dasar lu mun4fik bro,toxic
4350,eh gar1ng cuk,toxic
4351,pengkhianat,toxic
4352,lem0t,toxic
4353,dasar lu idiot,toxic
4354,nih bacot,toxic
4355,nih cer3wet sih,toxic
4356,t41ay4m,toxic
4357,brengos,toxic
4358,5ombong,toxic
4359,kau tai4yam sih,toxic
4360,kasar,toxic
4361,dasar anak leb4y lu,toxic
4362,5oktau,toxic
4363,rusak,toxic
4364,us3l3s5,toxic
4365,brengos cuk,toxic
4366,munafik,toxic
4367,dasar anak tololan,toxic
4368,eh goblok,toxic
4369,nih us3l35s bang,toxic
4370,soktau,toxic
4371,jorok,toxic
4372,br3ng53klu,toxic
4373,keras kepala,toxic
4374,ngeyel abis,toxic
4375,wahai p4ra51t nih,toxic
4376,cupu,toxic
4377,stress,toxic
4378,woi 1d1ot bang,toxic
4379,brengsek amat,toxic
4380,brengseklu parah,toxic
4381,1diot4n,toxic
4382,anjing,toxic
4383,si k3p4rat sekali,toxic
4384,biadab,toxic
4385,l053r,toxic
4386,tukangfitnah,toxic
4387,cacat banget,toxic
4388,ngehe kau,toxic
4389,brengsek,toxic
4390,4mp45,toxic
4391,biadab bang,toxic
4392,dasar berandal,toxic
4393,jahat woy,toxic
4394,dasar manusia k45ar woy,toxic
4395,payah nih,toxic
4396,dasar anak malas beneran,toxic
4397,dasar manusia nakal lu,toxic
4398,pecundang lu,toxic
4399,idiot4n,toxic
4400,oi pecundang woy,toxic
4401,busuk,toxic
4402,woi bangsat,toxic
4403,s1al4n,toxic
4404,kau biadab,toxic
4405,dasar lu g4ring amat,toxic
4406,setan parah,toxic
4407,hei penipu,toxic
4408,bajingan,toxic
4409,nih dungu banget,toxic
4410,dasar lu bodoh,toxic
4411,kamu gila,toxic
4412,kur4ngaj4r,toxic
4413,dasar manusia taikucing,toxic
4414,hei sial4n beneran,toxic
4415,hei ngeyel,toxic
4416,p3ngkhi4nat,toxic
4417,oi penipu woy,toxic
4418,bodoh,toxic
4419,kau 5tr355 amat,toxic
4420,tololan woy,toxic
4421,dasar manusia b3g0k4n amat,toxic
4422,taikucing,toxic
4423,arogan,toxic
4424,mal4s,toxic
4425,bacot parah,toxic
4426,kampung4n,toxic
4427,jorok,toxic
4428,sialan,toxic
4429,penipu,toxic
4430,oi s3tan lu,toxic
4431,dasar anak pemal4s abis,toxic
4432,songong,toxic
4433,malesin,toxic
4434,eh arogan,toxic
4435,bacot,toxic
4436,si k4mpungan bro,toxic
4437,dasar lu ta1kuc1ng cuk,toxic
4438,woi 5et4n amat,toxic
4439,si paling goblokan,toxic
4440,dasar manusia kur4ngaj4r banget,toxic
4441,lemot,toxic
4442,kau munafik,toxic
4443,dungu cuk,toxic
4444,si paling al4y banget,toxic
4445,goblokan,toxic
4446,nih pemal4s woy,toxic
4447,si bego,toxic
4448,nyebelin,toxic
4449,wahai berisik bang,toxic
4450,bangsat lu,toxic
4451,begokan kau,toxic
4452,si paling lo5er woy,toxic
4453,julid,toxic
4454,kau gila bro,toxic
4455,wahai b3r4ndal cuk,toxic
4456,b3r1s1k,toxic
4457,sombong,toxic
4458,kurangajar,toxic
4459,norak,toxic
4460,goblokan,toxic
4461,sinting lu,toxic
4462,nih berisik,toxic
4463,bodoh,toxic
4464,malas ya,toxic
4465,eh kepar4t sekali,toxic
4466,tukangfitnah,toxic
4467,pemarah,toxic
4468,breng5eklu,toxic
4469,si ar0gan beneran,toxic
4470,bac0t,toxic
4471,oi julid,toxic
4472,kau bangsat,toxic
4473,dasar manusia pemalas,toxic
4474,kau cerewet cuk,toxic
4475,ampas abis,toxic
4476,pemarah lu,toxic
4477,tukangfitnah,toxic
4478,woi brengsek,toxic
4479,lebay,toxic
4480,hei leb4y sih,toxic
4481,p3m4la5,toxic
4482,eh b3g0 nih,toxic
4483,si sialan,toxic
4484,busuk bang,toxic
4485,dasar manusia berand4l nih,toxic
4486,brengseklu amat,toxic
4487,bi4d4b,toxic
4488,kotor,toxic
4489,nih kampret,toxic
4490,nih cerewet,toxic
4491,useless cuk,toxic
4492,dasar manusia rus4k cuk,toxic
4493,br3ngs3klu,toxic
4494,dasar lu jelek,toxic
4495,songong sih,toxic
4496,begokan,toxic
4497,c4cat,toxic
4498,songong,toxic
4499,pecundang,toxic
4500,cacat sekali,toxic
4501,oi berisik woy,toxic
4502,otakudang,toxic
4503,tololan,toxic
